timestamp,Geschirrspüler
2024-01-19 00:00:00,33.063827133000004
2024-01-19 00:15:00,33.063827133000004
2024-01-19 00:30:00,33.063827133000004
2024-01-19 00:45:00,33.063827133000004
2024-01-19 01:00:00,69.846424669
2024-01-19 01:15:00,69.846424669
2024-01-19 01:30:00,69.846424669
2024-01-19 01:45:00,69.846424669
2024-01-19 02:00:00,46.1877414875
2024-01-19 02:15:00,46.1877414875
2024-01-19 02:30:00,46.1877414875
2024-01-19 02:45:00,46.1877414875
2024-01-19 03:00:00,13.314685269
2024-01-19 03:15:00,13.314685269
2024-01-19 03:30:00,13.314685269
2024-01-19 03:45:00,13.314685269
2024-01-19 04:00:00,2.43141608175
2024-01-19 04:15:00,2.43141608175
2024-01-19 04:30:00,2.43141608175
2024-01-19 04:45:00,2.43141608175
2024-01-19 05:00:00,1.5421819572000002
2024-01-19 05:15:00,1.5421819572000002
2024-01-19 05:30:00,1.5421819572000002
2024-01-19 05:45:00,1.5421819572000002
2024-01-19 06:00:00,0.82777009565
2024-01-19 06:15:00,0.82777009565
2024-01-19 06:30:00,0.82777009565
2024-01-19 06:45:00,0.82777009565
2024-01-19 07:00:00,1.02847322685
2024-01-19 07:15:00,1.02847322685
2024-01-19 07:30:00,1.02847322685
2024-01-19 07:45:00,1.02847322685
2024-01-19 08:00:00,3.65726321425
2024-01-19 08:15:00,3.65726321425
2024-01-19 08:30:00,3.65726321425
2024-01-19 08:45:00,3.65726321425
2024-01-19 09:00:00,9.69974881235
2024-01-19 09:15:00,9.69974881235
2024-01-19 09:30:00,9.69974881235
2024-01-19 09:45:00,9.69974881235
2024-01-19 10:00:00,26.223828227
2024-01-19 10:15:00,26.223828227
2024-01-19 10:30:00,26.223828227
2024-01-19 10:45:00,26.223828227
2024-01-19 11:00:00,59.7046114435
2024-01-19 11:15:00,59.7046114435
2024-01-19 11:30:00,59.7046114435
2024-01-19 11:45:00,59.7046114435
2024-01-19 12:00:00,98.458356018
2024-01-19 12:15:00,98.458356018
2024-01-19 12:30:00,98.458356018
2024-01-19 12:45:00,98.458356018
2024-01-19 13:00:00,100.49515741550002
2024-01-19 13:15:00,100.49515741550002
2024-01-19 13:30:00,100.49515741550002
2024-01-19 13:45:00,100.49515741550002
2024-01-19 14:00:00,63.500753099
2024-01-19 14:15:00,63.500753099
2024-01-19 14:30:00,63.500753099
2024-01-19 14:45:00,63.500753099
2024-01-19 15:00:00,42.24189951700001
2024-01-19 15:15:00,42.24189951700001
2024-01-19 15:30:00,42.24189951700001
2024-01-19 15:45:00,42.24189951700001
2024-01-19 16:00:00,228.312706685
2024-01-19 16:15:00,228.312706685
2024-01-19 16:30:00,228.312706685
2024-01-19 16:45:00,228.312706685
2024-01-19 17:00:00,294.41893886
2024-01-19 17:15:00,294.41893886
2024-01-19 17:30:00,294.41893886
2024-01-19 17:45:00,294.41893886
2024-01-19 18:00:00,118.364441395
2024-01-19 18:15:00,118.364441395
2024-01-19 18:30:00,118.364441395
2024-01-19 18:45:00,118.364441395
2024-01-19 19:00:00,26.595311422
2024-01-19 19:15:00,26.595311422
2024-01-19 19:30:00,26.595311422
2024-01-19 19:45:00,26.595311422
2024-01-19 20:00:00,21.1881414145
2024-01-19 20:15:00,21.1881414145
2024-01-19 20:30:00,21.1881414145
2024-01-19 20:45:00,21.1881414145
2024-01-19 21:00:00,27.9147490975
2024-01-19 21:15:00,27.9147490975
2024-01-19 21:30:00,27.9147490975
2024-01-19 21:45:00,27.9147490975
2024-01-19 22:00:00,42.4571749265
2024-01-19 22:15:00,42.4571749265
2024-01-19 22:30:00,42.4571749265
2024-01-19 22:45:00,42.4571749265
2024-01-19 23:00:00,188.757623245
2024-01-19 23:15:00,188.757623245
2024-01-19 23:30:00,188.757623245
2024-01-19 23:45:00,188.757623245
2024-06-19 00:00:00,3.5536345877500004
2024-06-19 00:15:00,3.5536345877500004
2024-06-19 00:30:00,3.5536345877500004
2024-06-19 00:45:00,3.5536345877500004
2024-06-19 01:00:00,4.16056519485
2024-06-19 01:15:00,4.16056519485
2024-06-19 01:30:00,4.16056519485
2024-06-19 01:45:00,4.16056519485
2024-06-19 02:00:00,1.51856038125
2024-06-19 02:15:00,1.51856038125
2024-06-19 02:30:00,1.51856038125
2024-06-19 02:45:00,1.51856038125
2024-06-19 03:00:00,0.7506071512500001
2024-06-19 03:15:00,0.7506071512500001
2024-06-19 03:30:00,0.7506071512500001
2024-06-19 03:45:00,0.7506071512500001
2024-06-19 04:00:00,0.01682176625
2024-06-19 04:15:00,0.01682176625
2024-06-19 04:30:00,0.01682176625
2024-06-19 04:45:00,0.01682176625
2024-06-19 05:00:00,1.1469742708
2024-06-19 05:15:00,1.1469742708
2024-06-19 05:30:00,1.1469742708
2024-06-19 05:45:00,1.1469742708
2024-06-19 06:00:00,5.190108414500001
2024-06-19 06:15:00,5.190108414500001
2024-06-19 06:30:00,5.190108414500001
2024-06-19 06:45:00,5.190108414500001
2024-06-19 07:00:00,24.954722498
2024-06-19 07:15:00,24.954722498
2024-06-19 07:30:00,24.954722498
2024-06-19 07:45:00,24.954722498
2024-06-19 08:00:00,64.17806700450001
2024-06-19 08:15:00,64.17806700450001
2024-06-19 08:30:00,64.17806700450001
2024-06-19 08:45:00,64.17806700450001
2024-06-19 09:00:00,96.8033845065
2024-06-19 09:15:00,96.8033845065
2024-06-19 09:30:00,96.8033845065
2024-06-19 09:45:00,96.8033845065
2024-06-19 10:00:00,80.02804622400001
2024-06-19 10:15:00,80.02804622400001
2024-06-19 10:30:00,80.02804622400001
2024-06-19 10:45:00,80.02804622400001
2024-06-19 11:00:00,44.0870687255
2024-06-19 11:15:00,44.0870687255
2024-06-19 11:30:00,44.0870687255
2024-06-19 11:45:00,44.0870687255
2024-06-19 12:00:00,43.7728187005
2024-06-19 12:15:00,43.7728187005
2024-06-19 12:30:00,43.7728187005
2024-06-19 12:45:00,43.7728187005
2024-06-19 13:00:00,220.98277656
2024-06-19 13:15:00,220.98277656
2024-06-19 13:30:00,220.98277656
2024-06-19 13:45:00,220.98277656
2024-06-19 14:00:00,282.23883026500005
2024-06-19 14:15:00,282.23883026500005
2024-06-19 14:30:00,282.23883026500005
2024-06-19 14:45:00,282.23883026500005
2024-06-19 15:00:00,129.12120206499998
2024-06-19 15:15:00,129.12120206499998
2024-06-19 15:30:00,129.12120206499998
2024-06-19 15:45:00,129.12120206499998
2024-06-19 16:00:00,35.526274758
2024-06-19 16:15:00,35.526274758
2024-06-19 16:30:00,35.526274758
2024-06-19 16:45:00,35.526274758
2024-06-19 17:00:00,15.47239322
2024-06-19 17:15:00,15.47239322
2024-06-19 17:30:00,15.47239322
2024-06-19 17:45:00,15.47239322
2024-06-19 18:00:00,19.166145617000005
2024-06-19 18:15:00,19.166145617000005
2024-06-19 18:30:00,19.166145617000005
2024-06-19 18:45:00,19.166145617000005
2024-06-19 19:00:00,42.7723531815
2024-06-19 19:15:00,42.7723531815
2024-06-19 19:30:00,42.7723531815
2024-06-19 19:45:00,42.7723531815
2024-06-19 20:00:00,171.88695913
2024-06-19 20:15:00,171.88695913
2024-06-19 20:30:00,171.88695913
2024-06-19 20:45:00,171.88695913
2024-06-19 21:00:00,238.426322535
2024-06-19 21:15:00,238.426322535
2024-06-19 21:30:00,238.426322535
2024-06-19 21:45:00,238.426322535
2024-06-19 22:00:00,130.507387855
2024-06-19 22:15:00,130.507387855
2024-06-19 22:30:00,130.507387855
2024-06-19 22:45:00,130.507387855
2024-06-19 23:00:00,39.453930411
2024-06-19 23:15:00,39.453930411
2024-06-19 23:30:00,39.453930411
2024-06-19 23:45:00,39.453930411
2024-06-21 00:00:00,3.5536345877500004
2024-06-21 00:15:00,3.5536345877500004
2024-06-21 00:30:00,3.5536345877500004
2024-06-21 00:45:00,3.5536345877500004
2024-06-21 01:00:00,4.16056519485
2024-06-21 01:15:00,4.16056519485
2024-06-21 01:30:00,4.16056519485
2024-06-21 01:45:00,4.16056519485
2024-06-21 02:00:00,1.51856038125
2024-06-21 02:15:00,1.51856038125
2024-06-21 02:30:00,1.51856038125
2024-06-21 02:45:00,1.51856038125
2024-06-21 03:00:00,0.7506071512500001
2024-06-21 03:15:00,0.7506071512500001
2024-06-21 03:30:00,0.7506071512500001
2024-06-21 03:45:00,0.7506071512500001
2024-06-21 04:00:00,0.01682176625
2024-06-21 04:15:00,0.01682176625
2024-06-21 04:30:00,0.01682176625
2024-06-21 04:45:00,0.01682176625
2024-06-21 05:00:00,1.1469742708
2024-06-21 05:15:00,1.1469742708
2024-06-21 05:30:00,1.1469742708
2024-06-21 05:45:00,1.1469742708
2024-06-21 06:00:00,5.190108414500001
2024-06-21 06:15:00,5.190108414500001
2024-06-21 06:30:00,5.190108414500001
2024-06-21 06:45:00,5.190108414500001
2024-06-21 07:00:00,24.954722498
2024-06-21 07:15:00,24.954722498
2024-06-21 07:30:00,24.954722498
2024-06-21 07:45:00,24.954722498
2024-06-21 08:00:00,64.17806700450001
2024-06-21 08:15:00,64.17806700450001
2024-06-21 08:30:00,64.17806700450001
2024-06-21 08:45:00,64.17806700450001
2024-06-21 09:00:00,96.8033845065
2024-06-21 09:15:00,96.8033845065
2024-06-21 09:30:00,96.8033845065
2024-06-21 09:45:00,96.8033845065
2024-06-21 10:00:00,80.02804622400001
2024-06-21 10:15:00,80.02804622400001
2024-06-21 10:30:00,80.02804622400001
2024-06-21 10:45:00,80.02804622400001
2024-06-21 11:00:00,44.0870687255
2024-06-21 11:15:00,44.0870687255
2024-06-21 11:30:00,44.0870687255
2024-06-21 11:45:00,44.0870687255
2024-06-21 12:00:00,43.7728187005
2024-06-21 12:15:00,43.7728187005
2024-06-21 12:30:00,43.7728187005
2024-06-21 12:45:00,43.7728187005
2024-06-21 13:00:00,220.98277656
2024-06-21 13:15:00,220.98277656
2024-06-21 13:30:00,220.98277656
2024-06-21 13:45:00,220.98277656
2024-06-21 14:00:00,282.23883026500005
2024-06-21 14:15:00,282.23883026500005
2024-06-21 14:30:00,282.23883026500005
2024-06-21 14:45:00,282.23883026500005
2024-06-21 15:00:00,129.12120206499998
2024-06-21 15:15:00,129.12120206499998
2024-06-21 15:30:00,129.12120206499998
2024-06-21 15:45:00,129.12120206499998
2024-06-21 16:00:00,35.526274758
2024-06-21 16:15:00,35.526274758
2024-06-21 16:30:00,35.526274758
2024-06-21 16:45:00,35.526274758
2024-06-21 17:00:00,15.47239322
2024-06-21 17:15:00,15.47239322
2024-06-21 17:30:00,15.47239322
2024-06-21 17:45:00,15.47239322
2024-06-21 18:00:00,19.166145617000005
2024-06-21 18:15:00,19.166145617000005
2024-06-21 18:30:00,19.166145617000005
2024-06-21 18:45:00,19.166145617000005
2024-06-21 19:00:00,42.7723531815
2024-06-21 19:15:00,42.7723531815
2024-06-21 19:30:00,42.7723531815
2024-06-21 19:45:00,42.7723531815
2024-06-21 20:00:00,171.88695913
2024-06-21 20:15:00,171.88695913
2024-06-21 20:30:00,171.88695913
2024-06-21 20:45:00,171.88695913
2024-06-21 21:00:00,238.426322535
2024-06-21 21:15:00,238.426322535
2024-06-21 21:30:00,238.426322535
2024-06-21 21:45:00,238.426322535
2024-06-21 22:00:00,130.507387855
2024-06-21 22:15:00,130.507387855
2024-06-21 22:30:00,130.507387855
2024-06-21 22:45:00,130.507387855
2024-06-21 23:00:00,39.453930411
2024-06-21 23:15:00,39.453930411
2024-06-21 23:30:00,39.453930411
2024-06-21 23:45:00,39.453930411
2024-06-30 00:00:00,2.4040887068
2024-06-30 00:15:00,2.4040887068
2024-06-30 00:30:00,2.4040887068
2024-06-30 00:45:00,2.4040887068
2024-06-30 01:00:00,2.6889170475500004
2024-06-30 01:15:00,2.6889170475500004
2024-06-30 01:30:00,2.6889170475500004
2024-06-30 01:45:00,2.6889170475500004
2024-06-30 02:00:00,0.1098941138
2024-06-30 02:15:00,0.1098941138
2024-06-30 02:30:00,0.1098941138
2024-06-30 02:45:00,0.1098941138
2024-06-30 03:00:00,0.0
2024-06-30 03:15:00,0.0
2024-06-30 03:30:00,0.0
2024-06-30 03:45:00,0.0
2024-06-30 04:00:00,0.0137636857
2024-06-30 04:15:00,0.0137636857
2024-06-30 04:30:00,0.0137636857
2024-06-30 04:45:00,0.0137636857
2024-06-30 05:00:00,0.7157474472500001
2024-06-30 05:15:00,0.7157474472500001
2024-06-30 05:30:00,0.7157474472500001
2024-06-30 05:45:00,0.7157474472500001
2024-06-30 06:00:00,2.50750472215
2024-06-30 06:15:00,2.50750472215
2024-06-30 06:30:00,2.50750472215
2024-06-30 06:45:00,2.50750472215
2024-06-30 07:00:00,24.3740707145
2024-06-30 07:15:00,24.3740707145
2024-06-30 07:30:00,24.3740707145
2024-06-30 07:45:00,24.3740707145
2024-06-30 08:00:00,63.6508697025
2024-06-30 08:15:00,63.6508697025
2024-06-30 08:30:00,63.6508697025
2024-06-30 08:45:00,63.6508697025
2024-06-30 09:00:00,92.569793219
2024-06-30 09:15:00,92.569793219
2024-06-30 09:30:00,92.569793219
2024-06-30 09:45:00,92.569793219
2024-06-30 10:00:00,74.687605203
2024-06-30 10:15:00,74.687605203
2024-06-30 10:30:00,74.687605203
2024-06-30 10:45:00,74.687605203
2024-06-30 11:00:00,38.7599217415
2024-06-30 11:15:00,38.7599217415
2024-06-30 11:30:00,38.7599217415
2024-06-30 11:45:00,38.7599217415
2024-06-30 12:00:00,46.937762394
2024-06-30 12:15:00,46.937762394
2024-06-30 12:30:00,46.937762394
2024-06-30 12:45:00,46.937762394
2024-06-30 13:00:00,218.86370885500003
2024-06-30 13:15:00,218.86370885500003
2024-06-30 13:30:00,218.86370885500003
2024-06-30 13:45:00,218.86370885500003
2024-06-30 14:00:00,277.123747795
2024-06-30 14:15:00,277.123747795
2024-06-30 14:30:00,277.123747795
2024-06-30 14:45:00,277.123747795
2024-06-30 15:00:00,126.28248451
2024-06-30 15:15:00,126.28248451
2024-06-30 15:30:00,126.28248451
2024-06-30 15:45:00,126.28248451
2024-06-30 16:00:00,28.7269159565
2024-06-30 16:15:00,28.7269159565
2024-06-30 16:30:00,28.7269159565
2024-06-30 16:45:00,28.7269159565
2024-06-30 17:00:00,11.2088703585
2024-06-30 17:15:00,11.2088703585
2024-06-30 17:30:00,11.2088703585
2024-06-30 17:45:00,11.2088703585
2024-06-30 18:00:00,15.222275959
2024-06-30 18:15:00,15.222275959
2024-06-30 18:30:00,15.222275959
2024-06-30 18:45:00,15.222275959
2024-06-30 19:00:00,39.447347179000005
2024-06-30 19:15:00,39.447347179000005
2024-06-30 19:30:00,39.447347179000005
2024-06-30 19:45:00,39.447347179000005
2024-06-30 20:00:00,144.61914975500002
2024-06-30 20:15:00,144.61914975500002
2024-06-30 20:30:00,144.61914975500002
2024-06-30 20:45:00,144.61914975500002
2024-06-30 21:00:00,213.9591588
2024-06-30 21:15:00,213.9591588
2024-06-30 21:30:00,213.9591588
2024-06-30 21:45:00,213.9591588
2024-06-30 22:00:00,125.896993925
2024-06-30 22:15:00,125.896993925
2024-06-30 22:30:00,125.896993925
2024-06-30 22:45:00,125.896993925
2024-06-30 23:00:00,39.84845442100001
2024-06-30 23:15:00,39.84845442100001
2024-06-30 23:30:00,39.84845442100001
2024-06-30 23:45:00,39.84845442100001
2024-07-10 00:00:00,3.5696259433
2024-07-10 00:15:00,3.5696259433
2024-07-10 00:30:00,3.5696259433
2024-07-10 00:45:00,3.5696259433
2024-07-10 01:00:00,4.17928773845
2024-07-10 01:15:00,4.17928773845
2024-07-10 01:30:00,4.17928773845
2024-07-10 01:45:00,4.17928773845
2024-07-10 02:00:00,1.5253939026
2024-07-10 02:15:00,1.5253939026
2024-07-10 02:30:00,1.5253939026
2024-07-10 02:45:00,1.5253939026
2024-07-10 03:00:00,0.7539848836
2024-07-10 03:15:00,0.7539848836
2024-07-10 03:30:00,0.7539848836
2024-07-10 03:45:00,0.7539848836
2024-07-10 04:00:00,0.01689746435
2024-07-10 04:15:00,0.01689746435
2024-07-10 04:30:00,0.01689746435
2024-07-10 04:45:00,0.01689746435
2024-07-10 05:00:00,1.152135655
2024-07-10 05:15:00,1.152135655
2024-07-10 05:30:00,1.152135655
2024-07-10 05:45:00,1.152135655
2024-07-10 06:00:00,5.21346390235
2024-07-10 06:15:00,5.21346390235
2024-07-10 06:30:00,5.21346390235
2024-07-10 06:45:00,5.21346390235
2024-07-10 07:00:00,25.0670187525
2024-07-10 07:15:00,25.0670187525
2024-07-10 07:30:00,25.0670187525
2024-07-10 07:45:00,25.0670187525
2024-07-10 08:00:00,64.46686830050001
2024-07-10 08:15:00,64.46686830050001
2024-07-10 08:30:00,64.46686830050001
2024-07-10 08:45:00,64.46686830050001
2024-07-10 09:00:00,97.2874014555
2024-07-10 09:15:00,97.2874014555
2024-07-10 09:30:00,97.2874014555
2024-07-10 09:45:00,97.2874014555
2024-07-10 10:00:00,80.42818645650001
2024-07-10 10:15:00,80.42818645650001
2024-07-10 10:30:00,80.42818645650001
2024-07-10 10:45:00,80.42818645650001
2024-07-10 11:00:00,44.3075040715
2024-07-10 11:15:00,44.3075040715
2024-07-10 11:30:00,44.3075040715
2024-07-10 11:45:00,44.3075040715
2024-07-10 12:00:00,43.991682795
2024-07-10 12:15:00,43.991682795
2024-07-10 12:30:00,43.991682795
2024-07-10 12:45:00,43.991682795
2024-07-10 13:00:00,219.586449345
2024-07-10 13:15:00,219.586449345
2024-07-10 13:30:00,219.586449345
2024-07-10 13:45:00,219.586449345
2024-07-10 14:00:00,273.771665365
2024-07-10 14:15:00,273.771665365
2024-07-10 14:30:00,273.771665365
2024-07-10 14:45:00,273.771665365
2024-07-10 15:00:00,125.247566025
2024-07-10 15:15:00,125.247566025
2024-07-10 15:30:00,125.247566025
2024-07-10 15:45:00,125.247566025
2024-07-10 16:00:00,34.4604865175
2024-07-10 16:15:00,34.4604865175
2024-07-10 16:30:00,34.4604865175
2024-07-10 16:45:00,34.4604865175
2024-07-10 17:00:00,15.0082214225
2024-07-10 17:15:00,15.0082214225
2024-07-10 17:30:00,15.0082214225
2024-07-10 17:45:00,15.0082214225
2024-07-10 18:00:00,18.59116125
2024-07-10 18:15:00,18.59116125
2024-07-10 18:30:00,18.59116125
2024-07-10 18:45:00,18.59116125
2024-07-10 19:00:00,41.4891825895
2024-07-10 19:15:00,41.4891825895
2024-07-10 19:30:00,41.4891825895
2024-07-10 19:45:00,41.4891825895
2024-07-10 20:00:00,166.73035038
2024-07-10 20:15:00,166.73035038
2024-07-10 20:30:00,166.73035038
2024-07-10 20:45:00,166.73035038
2024-07-10 21:00:00,234.95997864500004
2024-07-10 21:15:00,234.95997864500004
2024-07-10 21:30:00,234.95997864500004
2024-07-10 21:45:00,234.95997864500004
2024-07-10 22:00:00,129.20231399
2024-07-10 22:15:00,129.20231399
2024-07-10 22:30:00,129.20231399
2024-07-10 22:45:00,129.20231399
2024-07-10 23:00:00,39.059391109
2024-07-10 23:15:00,39.059391109
2024-07-10 23:30:00,39.059391109
2024-07-10 23:45:00,39.059391109
2024-10-27 00:00:00,3.39729871895
2024-10-27 00:15:00,3.39729871895
2024-10-27 00:30:00,3.39729871895
2024-10-27 00:45:00,3.39729871895
2024-10-27 01:00:00,5.65622236115
2024-10-27 01:15:00,5.65622236115
2024-10-27 01:30:00,5.65622236115
2024-10-27 01:45:00,5.65622236115
2024-10-27 02:00:00,2.5898565309
2024-10-27 02:15:00,2.5898565309
2024-10-27 02:30:00,2.5898565309
2024-10-27 02:45:00,2.5898565309
2024-10-27 03:00:00,0.47631855285
2024-10-27 03:15:00,0.47631855285
2024-10-27 03:30:00,0.47631855285
2024-10-27 03:45:00,0.47631855285
2024-10-27 04:00:00,0.0106870971
2024-10-27 04:15:00,0.0106870971
2024-10-27 04:30:00,0.0106870971
2024-10-27 04:45:00,0.0106870971
2024-10-27 05:00:00,0.6090344808000001
2024-10-27 05:15:00,0.6090344808000001
2024-10-27 05:30:00,0.6090344808000001
2024-10-27 05:45:00,0.6090344808000001
2024-10-27 06:00:00,7.28129440365
2024-10-27 06:15:00,7.28129440365
2024-10-27 06:30:00,7.28129440365
2024-10-27 06:45:00,7.28129440365
2024-10-27 07:00:00,26.2423918175
2024-10-27 07:15:00,26.2423918175
2024-10-27 07:30:00,26.2423918175
2024-10-27 07:45:00,26.2423918175
2024-10-27 08:00:00,61.43385001000001
2024-10-27 08:15:00,61.43385001000001
2024-10-27 08:30:00,61.43385001000001
2024-10-27 08:45:00,61.43385001000001
2024-10-27 09:00:00,116.579435315
2024-10-27 09:15:00,116.579435315
2024-10-27 09:30:00,116.579435315
2024-10-27 09:45:00,116.579435315
2024-10-27 10:00:00,105.3510979815
2024-10-27 10:15:00,105.3510979815
2024-10-27 10:30:00,105.3510979815
2024-10-27 10:45:00,105.3510979815
2024-10-27 11:00:00,48.682307807
2024-10-27 11:15:00,48.682307807
2024-10-27 11:30:00,48.682307807
2024-10-27 11:45:00,48.682307807
2024-10-27 12:00:00,46.856228287
2024-10-27 12:15:00,46.856228287
2024-10-27 12:30:00,46.856228287
2024-10-27 12:45:00,46.856228287
2024-10-27 13:00:00,248.40390625
2024-10-27 13:15:00,248.40390625
2024-10-27 13:30:00,248.40390625
2024-10-27 13:45:00,248.40390625
2024-10-27 14:00:00,312.55268904
2024-10-27 14:15:00,312.55268904
2024-10-27 14:30:00,312.55268904
2024-10-27 14:45:00,312.55268904
2024-10-27 15:00:00,126.75704238
2024-10-27 15:15:00,126.75704238
2024-10-27 15:30:00,126.75704238
2024-10-27 15:45:00,126.75704238
2024-10-27 16:00:00,36.877324035
2024-10-27 16:15:00,36.877324035
2024-10-27 16:30:00,36.877324035
2024-10-27 16:45:00,36.877324035
2024-10-27 17:00:00,26.6053861165
2024-10-27 17:15:00,26.6053861165
2024-10-27 17:30:00,26.6053861165
2024-10-27 17:45:00,26.6053861165
2024-10-27 18:00:00,20.2824742285
2024-10-27 18:15:00,20.2824742285
2024-10-27 18:30:00,20.2824742285
2024-10-27 18:45:00,20.2824742285
2024-10-27 19:00:00,47.75080831
2024-10-27 19:15:00,47.75080831
2024-10-27 19:30:00,47.75080831
2024-10-27 19:45:00,47.75080831
2024-10-27 20:00:00,196.73806318
2024-10-27 20:15:00,196.73806318
2024-10-27 20:30:00,196.73806318
2024-10-27 20:45:00,196.73806318
2024-10-27 21:00:00,250.583995215
2024-10-27 21:15:00,250.583995215
2024-10-27 21:30:00,250.583995215
2024-10-27 21:45:00,250.583995215
2024-10-27 22:00:00,122.88381587
2024-10-27 22:15:00,122.88381587
2024-10-27 22:30:00,122.88381587
2024-10-27 22:45:00,122.88381587
2024-10-27 23:00:00,38.6450420595
2024-10-27 23:15:00,38.6450420595
2024-10-27 23:30:00,38.6450420595
2024-10-27 23:45:00,38.6450420595
